meas,index,voice,loc,tick,sec,dur,rval,dots,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,pedal
,407,,,0,6.494376,,,,,,,176,64,11,,,,,
,408,,,0,6.504792,,,,,,,176,64,12,,,,,
,409,,,0,6.543852,,,,,,,176,64,11,,,,,
,410,,,0,6.562080,,,,,,,176,64,12,,,,,
,411,,,0,6.575100,,,,,,,176,64,11,,,,,
,412,,,0,6.582912,,,,,,,176,64,10,,,,,
,413,,,0,6.593328,,,,,,,176,64,11,,,,,
,414,,,0,6.611556,,,,,,,176,64,9,,,,,
,415,,,0,6.621972,,,,,,,176,64,11,,,,,
,416,,,0,6.632388,,,,,,,176,64,9,,,,,
,417,,,0,6.642804,,,,,,,176,64,11,,,,,
,418,,,0,6.653220,,,,,,,176,64,10,,,,,
,419,,,0,6.674052,,,,,,,176,64,11,,,,,
,420,,,0,6.681864,,,,,,,176,64,9,,,,,
,421,,,0,6.692280,,,,,,,176,64,10,,,,,
,422,,,0,6.702696,,,,,,,176,64,8,,,,,
,423,,,0,6.713112,,,,,,,176,64,11,,,,,
,424,,,0,6.723528,,,,,,,176,64,8,,,,,
,425,,,0,6.733944,,,,,,,176,64,10,,,,,
,426,,,0,6.741756,,,,,,,176,64,8,,,,,
,427,,,0,6.752172,,,,,,,176,64,9,,,,,
,428,,,0,6.773004,,,,,,,176,64,11,,,,,
,429,,,0,6.783420,,,,,,,176,64,9,,,,,
,430,,,0,6.793836,,,,,,,176,64,10,,,,,
,431,,,0,6.801648,,,,,,,176,64,11,,,,,
,432,,,0,6.812064,,,,,,,176,64,8,,,,,
,433,,,0,6.822480,,,,,,,176,64,11,,,,,
,434,,,0,6.825084,,,,,,,176,67,21,,,,,
,435,,,0,6.832896,,,,,,,176,64,8,,,,,
,436,,,0,6.835500,,,,,,,176,67,20,,,,,
,437,,,0,6.843312,,,,,,,176,64,9,,,,,
,438,,,0,6.843312,,,,,,,176,67,21,,,,,
,439,,,0,6.853728,,,,,,,176,67,20,,,,,
,440,,,0,6.864144,,,,,,,176,64,10,,,,,
,441,,,0,6.864144,,,,,,,176,67,21,,,,,
,442,,,0,6.871956,,,,,,,176,64,8,,,,,
,443,,,0,6.882372,,,,,,,176,64,10,,,,,
,444,,,0,6.892788,,,,,,,176,64,9,,,,,
