  Score Score Score MIDI  MIDI MIDI
  Bar   UUID  Pitch UUID  Ptch Vel.
m   310  6893    E6  2923   E6  39
m   310  6895   A#5  2932  A#5  50
m   310  6897   A#0  2961  A#0 110
m   310  6896   F#6  2964  F#6  91
m   310  6898   D#1  3017  D#1  52
m   310  6899    D7  3031   D7  91
m   310  6901   F#1  3048  F#1  50
m   310  6902   A#0  3074  A#0  41
m   310  6903   F#1  3102  F#1  44
m   310  6904    C2  3113   C2  30
m   310  6905    B1  3133   B1  31
m   310  6907    C2  3144   C2  30
m   310  6908    B1  3154   B1  27
m   310  6911   A#0  3217  A#0  13
m   310  6910   F#6  3220  F#6  39
m   310  6914   F#1  3221  F#1  14
m   310  6916    C2  3223   C2  11
m   310  6915    B1  3225   B1  11
m   310  6913    E1  3227   E1  21
m   310  6912   D#1  3229  D#1  14
m   310  6919   A#0  3348  A#0   7
m   310  6922   F#1  3349  F#1  10
m   310  6921    E1  3351   E1  19
m   310  6924    C2  3353   C2   5
m   310  6920   D#1  3354  D#1  11
m   310  6923    B1  3356   B1   4
m   311  6927   A#0  3515  A#0  78
m   311  6926   F#6  3516  F#6 120
m   311  6932    C2  3518   C2  83
m   311  6931    B1  3519   B1  85
m   311  6929    E1  3520   E1  82
m   311  6930   F#1  3521  F#1  84
m   311  6928   D#1  3522  D#1  61
m   311  6935    E1  3842   E1  20
m   311  6936    C2  3882   C2  11
m   312  6938    C2  3921   C2  27
m   312  6940   F#2  3950  F#2  31
m   312  6941   G#1  3975  G#1  26
m   312  6942    F2  3985   F2  35
m   312  6943   G#1  3999  G#1  31
m   312  6944   F#2  4005  F#2  50
m   312  6947   G#1  4020  G#1  46
m   312  6949    C2  4033   C2  70
m   312  6948    E1  4034   E1  59
m   312  6951   G#1  4046  G#1  66
m   312  6954    C2  4076   C2  83
m   312  6953    E1  4079   E1  81
m   312  6955   F#3  4095  F#3  78
m   312  6957    E1  4133   E1  67
m   312  6958   G#1  4134  G#1  89
m   312  6959    C2  4135   C2  86
m   312  6961   F#4  4149  F#4  66
m   312  6962    F3  4164   F3  47
m   312  6963   G#1  4183  G#1  52
m   312  6964    E1  4196   E1  50
m   312  6966   F#3  4198  F#3  40
m   312  6965    C2  4199   C2  40
m   312  6968   G#1  4217  G#1  49
m   312  6970    F2  4237   F2  59
m   312  6971   G#2  4279  G#2  55
m   312  6972   F#2  4294  F#2 103
m   312  6973   G#2  4302  G#2  97
m   312  6978   F#4  4361  F#4  36
m   312  6975   G#1  4363  G#1  13
m   312  6977    F4  4364   F4  24
m   312  6976    C2  4367   C2  11
m   312  6974    E1  4368   E1  12
m   312  6980    E5  4457   E5  29
m   312  6981    D4  4483   D4  32
m   312  6982   F#5  4498  F#5  35
m   312  6983   A#4  4512  A#4  28
m   312  6984   F#5  4523  F#5  39
m   312  6985   A#4  4533  A#4  43
m   312  6986   F#6  4539  F#6  63
m   312  6987   A#4  4554  A#4  52
m   312  6988    D4  4560   D4  60
m   312  6989   F#6  4571  F#6  61
m   312  6990   A#4  4585  A#4  58
m   312  6991   D#3  4595  D#3  65
m   312  6994   F#5  4606  F#5  86
m   312  6993   A#4  4607  A#4  83
m   312  6992    D4  4608   D4  88
m   312  6995   D#3  4643  D#3  48
m   313  6998    E1  4689   E1  11
m   313  7002   F#4  4691  F#4  11
m   313  7000    C2  4693   C2  20
m   313  6999   G#1  4694  G#1   9
m   313  7001    F4  4696   F4   4
m   313  7003    D2  4816   D2  84
m   313  7004    E3  4833   E3  47
m   313  7005    D2  4848   D2  43
m     0    -1        4874   B0  52
m   313  7006    C1  4880   C1  30
m     0    -1        4906   F1  36
m   313  7008   G#1  4919  G#1  58
m   313  7010    C1  4938   C1  39
m   313  7009    D5  4943   D5  39
m   313  7011   F#1  4946  F#1  54
m   313  7012   A#2  5001  A#2  50
m   313  7013    D6  5012   D6  65
m   313  7015   A#2  5034  A#2  54
m   313  7016    C5  5045   C5  56
m   313  7017   A#2  5051  A#2  80
m   313  7019    C4  5065   C4  41
m   313  7021   A#2  5074  A#2  81
m   313  7022   F#3  5077  F#3  36
m     0    -1        5079   F3  33
m     0    -1        5080   E3  36
m   313  7023    D4  5081   D4  56
m   313  7024    B3  5096   B3  58
m     0    -1        5109   B1  25
m     0    -1        5110  C#4  67
m     0    -1        5131   A1  75
m     0    -1        5139  A#1  46
m   313  7023    D4  5081   D4  56
m   313  7024    B3  5096   B3  58
m     0    -1        5150  F#2  89
m   313  7028   C#4  5110  C#4  67
m   313  7031   A#1  5139  A#1  46
m   313  7032   F#2  5150  F#2  89
m     0    -1        5151   E5  87
m   313  7031   A#1  5152  A#1  92
m     0    -1        5153  G#5  92
m   313  7033    F4  5174   F4  20
m     0    -1        5176   G4  25
m   313  7031   A#1  5179  A#1  46
m     0    -1        5223  F#5  70
m     0    -1        5224   C3  44
m     0    -1        5226  A#4  70
m     0    -1        5228  D#3  51
m   313  7033    F4  5174   F4  20
m   313  7039   F#5  5223  F#5  70
m   313  7035    C3  5224   C3  44
m   313  7038   A#4  5226  A#4  70
m   313  7036   D#3  5228  D#3  51
m   313  7037    D4  5241   D4  60
m   313  7040   G#3  5259  G#3  49
m   313  7043    D5  5287   D5  46
m   313  7045    E6  5297   E6  55
m     0    -1        5303  D#7  32
m   313  7046   F#7  5305  F#7  94
m     0    -1        5323   F7  63
m     0    -1        5328   E7  30
m   313  7047   D#4  5342  D#4  50
m   313  7048   A#5  5356  A#5  50
m   313  7049   F#6  5376  F#6  55
m   313  7050   D#4  5404  D#4  52
m   314  7053   G#1  5476  G#1  16
m   314  7052    E1  5478   E1  12
m   314  7056   F#4  5480  F#4  23
m   314  7054    C2  5481   C2  20
m   314  7055    F4  5482   F4  18
m   314  7058   D#4  5624  D#4  36
m   314  7057   G#6  5627  G#6  27
m   314  7059   A#4  5628  A#4  33
m   314  7060    D5  5632   D5  11
m   314  7062    C7  5636   C7  47
m   314  7061   F#6  5640  F#6  15
m   314  7063    E6  5644   E6  31
m   314  7064    C7  5665   C7  59
m   314  7065   F#7  5667  F#7  46
m   314  7067   G#6  5692  G#6  46
m   314  7066    E6  5694   E6  44
m   314  7068    C7  5718   C7  63
m   314  7070   G#6  5729  G#6  59
m   314  7069    E6  5731   E6  60
m   314  7071   F#7  5733  F#7  67
m   314  7072    F5  5757   F5  55
m   314  7076   F#7  5771  F#7  81
m   314  7075    C7  5773   C7  61
m   314  7074   G#6  5776  G#6   9
m   314  7073    E6  5777   E6   8
m   314  7080   F#6  5844  F#6  51
m   314  7077   D#4  5846  D#4  18
m   314  7079    D5  5850   D5  10
m   314  7078   A#4  5851  A#4  20
m   314  7081    E5  5956   E5  18
m   315  7083   F#5  6032  F#5  25
m   315  7084   G#4  6050  G#4  46
m   315  7085    F3  6080   F3  56
m     0    -1        6083   E3  33
m   315  7086    C5  6086   C5  55
m     0    -1        6092   C1  68
m   315  7087    F3  6093   F3  65
m   315  7088    E4  6095   E4  60
m     0    -1        6097   F2  45
m     0    -1        6098   G2   1
m     0    -1        6112  G#1  58
m     0    -1        6131  F#1  51
m   315  7087    F3  6093   F3  65
m   315  7088    E4  6095   E4  60
m   315  7093   G#1  6112  G#1  58
m   315  7094   F#1  6131  F#1  51
m   315  7096   G#5  6142  G#5  58
m   315  7097   F#6  6149  F#6  74
m   315  7098    C6  6159   C6  89
m   315  7099   F#1  6162  F#1  19
m   315  7100   G#1  6164  G#1  18
m   316  7102   A#1  6244  A#1  45
m   316  7104    D7  6265   D7 110
m   316  7105   A#1  6267  A#1  84
m   316  7107   C#5  6439  C#5  33
m   316  7109   C#5  6449  C#5  47
m   316  7110   F#2  6451  F#2  28
m   316  7111    F2  6505   F2  36
m     0    -1        6520   F2  51
m   316  7113    C6  6524   C6  57
m   316  7115    E4  6549   E4  67
m   316  7114    C6  6550   C6  52
m   317  7118   F#4  6604  F#4  25
m   317  7119    F3  6617   F3  37
m   317  7120    G2  6671   G2  45
m   317  7122    F3  6681   F3  24
m     0    -1        6700  F#2  43
m   317  7122    F3  6703   F3  13
m     0    -1        6716   E4   9
m     0    -1        6718   C2  37
m     0    -1        6741   C2  25
m     0    -1        6743  G#2  23
m   317  7122    F3  6681   F3  24
m   317  7125    E4  6716   E4   9
m   317  7126    C2  6718   C2  37
m   317  7127    C2  6741   C2  25
m   317  7128   G#2  6743  G#2  23
m   317  7129    F3  6758   F3  31
m   317  7131    F3  6794   F3  47
m   317  7130    E1  6796   E1  42
m   317  7133    C1  6809   C1  35
m   317  7134    E3  6818   E3  11
m   317  7135    F2  6821   F2  32
m   317  7137   G#1  6828  G#1  30
m   317  7136    C1  6835   C1  29
m   317  7139    E3  6843   E3  41
m   317  7137   G#1  6850  G#1  23
m   317  7140   F#1  6861  F#1  39
m     0    -1        6879   C1  26
m     0    -1        6890  F#1  10
m   317  7137   G#1  6895  G#1  12
m   317  7140   F#1  6901  F#1  22
m     0    -1        6994   D6  36
m     0    -1        7006  F#7  36
m     0    -1        7018   E7  45
m     0    -1        7039   D5  46
m   317  7145   F#1  6890  F#1  10
m   317  7147   G#1  6895  G#1  12
m   317  7146   F#1  6901  F#1  22
m   318  7150    D6  6994   D6  36
m   318  7152   F#7  7006  F#7  36
m   318  7153    E7  7018   E7  45
m   318  7154    D5  7039   D5  46
m   318  7155    E6  7046   E6  55
m   318  7156   A#5  7050  A#5  42
m   318  7157    E6  7054   E6  39
m   318  7158    D4  7062   D4  51
m   318  7159   A#5  7069  A#5  44
m   318  7160   F#6  7078  F#6  68
m   318  7161    E5  7093   E5  60
m   318  7162   A#4  7105  A#4  47
m   318  7165   F#7  7142  F#7  85
m   318  7164    D7  7143   D7  66
m   318  7163   D#3  7145  D#3  70
m   318  7167   F#2  7156  F#2  90
m   318  7166    D7  7157   D7 102
m     0    -1        7161  F#7  29
m   318  7168    E1  7233   E1  35
m   318  7169    C2  7240   C2  44
m   318  7170    E1  7252   E1  39
m   318  7171    C2  7256   C2   1
m   318  7172   G#1  7265  G#1  35
m   319  7175   F#7  7357  F#7 100
m   319  7174   G#5  7359  G#5  71
m   319  7178   F#7  7446  F#7  69
m   319  7177   G#6  7449  G#6  54
m   319  7180    C7  7453   C7  36
m   319  7181    E4  7466   E4  46
m   319  7182    C6  7477   C6  60
m   319  7183    F3  7480   F3   2
m   319  7184    E4  7485   E4  30
m   319  7185    F3  7487   F3  37
m   319  7186    E4  7496   E4  45
m   319  7187    F3  7502   F3  31
m   319  7189   A#4  7529  A#4  32
m   319  7193    D4  7530   D4  52
m   319  7192   D#3  7532  D#3  40
m   319  7190    E5  7533   E5  27
m   319  7191   F#5  7534  F#5  31
m   319  7197   F#6  7559  F#6  50
m   319  7195   G#5  7560  G#5  44
m   319  7196    C6  7561   C6  39
m   319  7198    F2  7562   F2  53
m   319  7199    E3  7564   E3  40
m   319  7200    F2  7569   F2  46
m   319  7201    E3  7573   E3  15
m   319  7205   D#2  7587  D#2  26
m   319  7204   F#6  7588  F#6  35
m   319  7202   A#5  7589  A#5  21
m   319  7206    D3  7590   D3  22
m   319  7203    E6  7591   E6  31
m   319  7211    F1  7616   F1  21
m   319  7210   F#7  7617  F#7  34
m   319  7212   D#2  7618  D#2  21
m   319  7208   G#6  7620  G#6  20
m   319  7209    C7  7621   C7  28
m   319  7216   F#7  7645  F#7  34
m   319  7217   D#1  7646  D#1  12
m   319  7214   A#6  7647  A#6  21
m   319  7218    D2  7648   D2   6
m   319  7215    E7  7649   E7  27
m   320  7222   F#7  7659  F#7  46
m   320  7220   G#6  7660  G#6  28
m   320  7221    C7  7661   C7  31
m   320  7223    F1  7662   F1  10
m   320  7224    E2  7663   E2  12
m   320  7229    D2  7675   D2   8
m   320  7226    E7  7677   E7  16
m   320  7227   F#7  7678  F#7  18
m   320  7228   D#1  7680  D#1   3
m   320  7225   A#6  7681  A#6   7
m   320  7230   G#4  7699  G#4  25
m   320  7232   F#5  7700  F#5  35
m   320  7234    E4  7701   E4  13
m   320  7231    C5  7702   C5  25
m   320  7233    F3  7703   F3   8
m   321  7236   A#4  7723  A#4  50
m   321  7238   F#5  7724  F#5  57
m   321  7240    D4  7725   D4  39
m   321  7237    E5  7726   E5  54
m   321  7239   D#3  7727  D#3  36
m   322  7243   F#2  8036  F#2  46
m   322  7245    C3  8037   C3  97
m   322  7244   F#2  8038  F#2  84
m   322  7247    B2  8054   B2  98
m   322  7248    C3  8055   C3  90
m   322  7246   F#2  8056  F#2  94
m   322  7251    D4  8109   D4 102
m   322  7252   A#0  8118  A#0 106
m   322  7253   F#1  8131  F#1  74
m   322  7255    B1  8164   B1  60
m   322  7258   F#1  8169  F#1  10
m   322  7261    C2  8173   C2  60
m     0    -1        8195  F#1  58
m   322  7262    B1  8214   B1  48
m   322  7263    C2  8230   C2  57
m   322  7264    B1  8251   B1  46
m   322  7263    C2  8271   C2  36
m   322  7266    D5  8286   D5  41
m     0    -1        8287   E5   1
m   322  7267   A#0  8288  A#0  50
m   322  7268   F#1  8300  F#1  51
m   322  7269    C2  8311   C2  39
m   322  7270    B1  8319   B1  27
m   322  7271    C2  8323   C2  29
m   322  7272    D6  8337   D6  46
m   323  7274   A#6  8392  A#6 114
m   323  7278   G#2  8469  G#2  94
m   323  7277   F#2  8471  F#2  70
m   323  7276   G#1  8473  G#1  61
m   323  7279    E6  8522   E6  93
m   323  7280    D4  8527   D4  91
m   323  7281    C3  8555   C3  44
m   323  7282    E3  8566   E3  47
m   323  7283   C#4  8575  C#4  49
m   323  7285   G#1  8588  G#1  11
m   323  7284    D2  8589   D2  51
m   323  7286    C3  8602   C3  35
m   323  7289   G#1  8605  G#1  53
m   323  7287    E3  8610   E3  44
m   323  7291    C3  8629   C3  43
m   323  7289   G#1  8632  G#1  52
m   323  7290    D2  8635   D2  37
m   323  7292   C#4  8636  C#4  53
m   323  7293   C#7  8672  C#7  46
m   323  7295   G#4  8686  G#4  40
m   323  7296    D5  8698   D5  19
m   323  7297   G#4  8706  G#4  44
m   323  7298    D5  8710   D5  45
m   323  7300    C6  8719   C6  43
m   323  7301    E6  8723   E6  48
m   323  7302   G#3  8730  G#3  37
m     0    -1        8739   D4  55
m   323  7303   C#6  8747  C#6  50
m   323  7304    C5  8756   C5  36
m   323  7306   C#6  8766  C#6  54
m   323  7307    D3  8777   D3  56
m   323  7308   G#2  8789  G#2  47
m   323  7309   C#6  8797  C#6  42
m   323  7310    C5  8802   C5  20
m   323  7312    D3  8813   D3  19
m     0    -1        8831   D4  67
m     0    -1        8832  G#3  58
m   323  7316    E5  8833   E5  73
m   323  7317   C#6  8834  C#6  63
m   323  7315    C5  8835   C5  70
m     0    -1        8880  C#5  94
m   323  7316    E5  8895   E5  68
m     0    -1        8897  G#1  53
m     0    -1        8898  F#4  61
m     0    -1        8943  A#6 100
m   323  7316    E5  8945   E5  50
m   324  7320   F#4  8948  F#4  39
m   324  7321    E5  8973   E5  42
m   324  7320   F#4  8975  F#4  31
m     0    -1        8976   D4  12
m     0    -1        9016   F3  21
m     0    -1        9021   G1  34
m     0    -1        9034   A1  31
m   324  7324   F#4  8948  F#4  39
m   324  7329    E5  8973   E5  42
m   324  7328   F#4  8975  F#4  31
m   324  7327    D4  8976   D4  12
m   324  7331    F3  9016   F3  21
m   324  7332    G1  9021   G1  34
m   324  7333    A1  9034   A1  31
m   324  7334    G1  9039   G1  38
m   324  7335    A1  9046   A1  33
m   324  7336    G1  9060   G1  26
m   324  7337    F3  9068   F3  34
m   324  7338    G1  9078   G1  17
m   324  7339    F3  9081   F3  23
m   324  7340    E6  9122   E6  31
m   324  7341    D4  9131   D4  36
m   324  7342    E6  9133   E6  15
m   324  7343   F#6  9142  F#6  93
m   324  7344   D#3  9184  D#3  18
m   324  7345   A#4  9189  A#4  29
m   324  7346    D4  9202   D4  21
m   324  7347   F#4  9206  F#4  19
m   324  7348    E5  9208   E5  27
m   324  7353   A#6  9266  A#6 100
m   324  7350    D4  9268   D4  42
m   324  7351   F#4  9270  F#4  46
m   324  7352    E5  9271   E5  30
