meas,sec,art_dur_sec,status,d0,d1,oloc,section,sci_pitch,grace,even,even_target,dyn,dyn_target,tempo,tempo_target,note_id,loc,bar,src,src_meas,index
299,1687.8129,0.1237,144,68,20,3760,,Ab4,,,,,,,,n299_1Ab4t_2,3760,,gutim,299,
299,1687.9431,0.1295,144,84,20,3761,,C6,,,,,,,,n299_1C6t_2,3761,,gutim,299,
,,,,,,,,,,,,,,,,,,300,,,
300,1688.0794,0.1863,144,74,8,3762,,D5,,,,,,,,n300_1D5t_0,3762,,gutim,300,
300,1688.2755,0.1237,144,103,10,3763,,G7,,,,,,,,n300_1G7t_0,3763,,gutim,300,
300,1688.4057,0.1863,144,80,11,3764,,Ab5,,,,,,,,n300_1Ab5t_0,3764,,gutim,300,
300,1688.6018,0.1863,144,86,13,3765,,D6,,,,,,,,n300_1D6t,3765,,gutim,300,
300,1688.7979,0.1863,144,103,14,3766,,G7,,,,,,,,n300_1G7t_1,3766,,gutim,300,
300,1688.9939,0.1237,144,66,16,3767,,F#4,,,,,,,,n300_1Fs4t_0,3767,,gutim,300,
300,1689.1241,0.1237,144,74,17,3768,,D5,,,,,,,,n300_1D5t_1,3768,,gutim,300,
300,1689.2544,0.099,144,66,19,3769,,F#4,,,,,,,,n300_1Fs4t_1,3769,,gutim,300,
300,1689.2544,0.1237,144,74,19,3769,,D5,,,,,,,,n300_1D5t_2,3769,,gutim,300,
300,1689.2544,0.1237,144,91,19,3769,,G6,,,,,,,,n300_1G6t,3769,,gutim,300,
300,1689.3846,0.1237,144,80,20,3770,,Ab5,,,,,,,,n300_1Ab5t_1,3770,,gutim,300,
300,1689.5148,0.1237,144,74,21,3771,,D5,,,,,,,,n300_1D5t_3,3771,,gutim,300,
300,1689.645,0.6299,144,80,22,3772,,Ab5,,,,,,,,n300_1Ab5e,3772,,gutim,300,
300,1689.645,0.6299,144,91,22,3772,,G6,,,,,,,,n300_1G6e,3772,,gutim,300,
,,,,,,,7228,,,,,,,,,,,,gutim,,
,,,,,,,,,,,,,,,,,,301,,,
301,1698.6676,0.4706,144,36,20,3773,,C2,,,,,,,,n301_5C2e,3773,,gutim,301,
301,1698.6676,0.4706,144,42,20,3773,,F#2,,,,,,,,n301_5Fs2e,3773,,gutim,301,
301,1698.6676,0.4706,144,69,20,3773,,A4,,,,,,,,n301_5A4e,3773,,gutim,301,
301,1699.2559,0.4706,144,24,8,3774,,C1,,,,,,,,n301_5C1e,3774,,gutim,301,
301,1699.2559,0.4706,144,25,8,3774,,Db1,,,,,,,,n301_5Db1e,3774,,gutim,301,
301,1699.2559,0.4706,144,35,8,3774,,B1,,,,,,,,n301_5B1e,3774,,gutim,301,
301,1699.2559,0.4706,144,43,8,3774,,G2,,,,,,,,n301_5G2e,3774,,gutim,301,
,,,,,,,,,,,,,,,,,,302,,,
302,1703.3735,0.1176,144,76,11,3775,,E5,,,,,,,,n302_1E5t,3775,,gutim,302,
302,1703.3735,0.1176,144,37,11,3775,,C#2,,,,,,,,n302_5Cs2t,3775,,gutim,302,
302,1703.3735,0.1176,144,46,11,3775,,A#2,,,,,,,,n302_5As2t,3775,,gutim,302,
302,1703.5206,0.3529,144,76,15,3776,,E5,,,,,,,,n302_1E5s,3776,,gutim,302,
302,1703.5206,0.3529,144,37,13,3776,,C#2,,,,,,,,n302_5Cs2s,3776,,gutim,302,
302,1703.5206,0.3529,144,46,13,3776,,A#2,,,,,,,,n302_5As2s,3776,,gutim,302,
302,1703.9618,0.3529,144,56,20,3777,,G#3,,,,,,,,n302_1Gs3s,3777,,gutim,302,
302,1703.9618,0.4706,144,37,20,3777,,C#2,,,,,,,,n302_5Cs2e,3777,,gutim,302,
302,1703.9618,0.4706,144,46,20,3777,,A#2,,,,,,,,n302_5As2e,3777,,gutim,302,
302,1704.4029,0.1176,144,72,15,3778,,C5,,,,,,,,n302_1C5t,3778,,gutim,302,
302,1704.55,0.2353,144,65,11,3779,,F4,,,,,,,,n302_5F4s,3779,,gutim,302,
302,1704.8441,0.0931,144,31,10,3780,,G1,,,,,,,,n302_5G1t_0,3780,,gutim,302,
302,1704.9422,0.0931,144,40,10,3781,,E2,,,,,,,,n302_5E2t_0,3781,,gutim,302,
302,1705.0402,0.0931,144,31,10,3782,,G1,,,,,,,,n302_5G1t_1,3782,,gutim,302,
302,1705.1382,0.0931,144,40,9,3783,,E2,,,,,,,,n302_5E2t_1,3783,,gutim,302,
302,1705.2363,0.0931,144,31,9,3784,,G1,,,,,,,,n302_5G1t_2,3784,,gutim,302,
302,1705.3343,0.0931,144,40,9,3785,,E2,,,,,,,,n302_5E2t_2,3785,,gutim,302,
302,1705.4324,0.0626,144,31,8,3786,,G1,,,,,,,,n302_5G1t_3,3786,,gutim,302,
302,1705.4982,0.0626,144,40,8,3787,,E2,,,,,,,,n302_5E2t_3,3787,,gutim,302,
302,1705.5641,0.1543,144,31,8,3788,,G1,,,,,,,,n302_5G1t_4,3788,,gutim,302,
302,1705.7265,1.4118,144,31,8,3789,,G1,,,,,,,,n302_5G1q,3789,,gutim,302,
302,1705.7265,1.4118,144,40,8,3789,,E2,,,,,,,,n302_5E2q,3789,,gutim,302,
302,1705.7265,1.4118,144,53,8,3789,,F3,,,,,,,,n302_5F3q,3789,,gutim,302,
,,,,,,,,,,,,,,,,,,303,,,
303,1707.4912,0.1569,144,31,8,3790,,G1,,,,,,,,n303_5G1s,3790,,gutim,303,
303,1707.4912,0.1569,144,40,8,3790,,E2,,,,,,,,n303_5E2s,3790,,gutim,303,
303,1707.4912,0.1569,144,41,8,3790,,F2,,,,,,,,n303_5F2s,3790,,gutim,303,
303,1707.6873,0.1042,144,65,8,3791,,F4,,,,,,,,n303_5F4s,3791,,gutim,303,
303,1707.8175,0.1042,144,43,8,3792,,G2,,,,,,,,n303_5G2s,3792,,gutim,303,
303,1707.9477,0.1042,144,52,8,3793,,E3,,,,,,,,n303_5E3s,3793,,gutim,303,
303,1708.0779,1.8824,144,75,8,3794,,D#5,,,,,,,,n303_5Ds5q_0,3794,,gutim,303,
303,1709.1088,0.0735,144,63,8,3795,,D#4,,,,,,,,n303_1Ds4t,3795,,gutim,303,
303,1709.1088,0.1176,144,80,20,3795,,G#5,,,,,,,,n303_1Gs5t_0,3795,,gutim,303,
303,1709.2559,0.9412,144,59,11,3796,,B3,,,,,,,,n303_1B3q,3796,,gutim,303,
303,1709.2559,0.9412,144,63,11,3796,,D#4,,,,,,,,n303_1Ds4q,3796,,gutim,303,
303,1709.2559,0.9412,144,80,11,3796,,G#5,,,,,,,,n303_1Gs5q,3796,,gutim,303,
303,1710.4324,0.0944,144,92,8,3797,,G#6,,,,,,,,n303_1Gs6t,3797,,gutim,303,
303,1710.5503,0.0553,144,92,8,3798,,G#6,,,,,,,,n303_1Gs6x_0,3798,,gutim,303,
303,1710.6085,0.0553,144,98,8,3799,,D7,,,,,,,,n303_1D7x,3799,,gutim,303,
303,1710.6667,0.0553,144,92,8,3800,,G#6,,,,,,,,n303_1Gs6x_1,3800,,gutim,303,
303,1710.7249,0.0553,144,40,9,3801,,E2,,,,,,,,n303_1E2x,3801,,gutim,303,
303,1710.7831,0.0553,144,80,9,3802,,G#5,,,,,,,,n303_1Gs5x,3802,,gutim,303,
303,1710.8414,0.0553,144,86,9,3803,,D6,,,,,,,,n303_1D6x,3803,,gutim,303,
303,1710.8996,0.0553,144,52,9,3804,,E3,,,,,,,,n303_1E3x,3804,,gutim,303,
303,1710.9578,0.0553,144,61,9,3805,,C#4,,,,,,,,n303_1Cs4x,3805,,gutim,303,
303,1711.016,0.0931,144,72,10,3806,,C5,,,,,,,,n303_1C5t_0,3806,,gutim,303,
303,1711.114,0.0931,144,61,10,3807,,C#4,,,,,,,,n303_1Cs4t,3807,,gutim,303,
303,1711.2121,0.0931,144,80,10,3808,,G#5,,,,,,,,n303_1Gs5t_1,3808,,gutim,303,
303,1711.3101,0.0931,144,52,11,3809,,E3,,,,,,,,n303_1E3t,3809,,gutim,303,
303,1711.4081,0.0931,144,86,11,3810,,D6,,,,,,,,n303_1D6t,3810,,gutim,303,
303,1711.5062,0.0975,144,72,11,3811,,C5,,,,,,,,n303_1C5t_1,3811,,gutim,303,
303,1711.6088,0.0553,144,40,12,3812,,E2,,,,,,,,n303_5E2x,3812,,gutim,303,
303,1711.667,0.0553,144,49,12,3813,,C#3,,,,,,,,n303_5Cs3x,3813,,gutim,303,
303,1711.7252,0.0553,144,60,12,3814,,C4,,,,,,,,n303_5C4x,3814,,gutim,303,
303,1711.7835,0.0553,144,68,12,3815,,G#4,,,,,,,,n303_5Gs4x,3815,,gutim,303,
303,1711.8417,0.0553,144,74,13,3816,,D5,,,,,,,,n303_5D5x,3816,,gutim,303,
303,1711.8999,0.1397,144,68,13,3817,,G#4,,,,,,,,n303_5Gs4t,3817,,gutim,303,
303,1712.0469,0.0931,144,40,13,3818,,E2,,,,,,,,n303_5E2t,3818,,gutim,303,
303,1712.145,0.0931,144,49,14,3819,,C#3,,,,,,,,n303_5Cs3t_0,3819,,gutim,303,
303,1712.243,0.1397,144,60,14,3820,,C4,,,,,,,,n303_5C4t,3820,,gutim,303,
303,1712.3901,0.096,144,49,14,3821,,C#3,,,,,,,,n303_5Cs3t_1,3821,,gutim,303,
,,,,,,,,,,,,,,,,,,304,,,
304,1712.7853,2.8235,144,24,8,3822,,C1,,,,,,,,n304_5C1h,3822,,gutim,304,
304,1712.7853,2.8235,144,25,8,3822,,Db1,,,,,,,,n304_5Db1h,3822,,gutim,304,
304,1712.7853,2.8235,144,35,8,3822,,B1,,,,,,,,n304_5B1h,3822,,gutim,304,
304,1712.7853,2.8235,144,55,8,3822,,G3,,,,,,,,n304_5G3h,3822,,gutim,304,
,,,,,,,7231,,,,,,,,,,,,gutim,,
,,,,,,,,,,,,,,,,,,305,,,
305,1723.3735,0.0931,144,76,11,3823,,E5,,,,,,,,n305_1E5t_0,3823,,gutim,305,
305,1723.4716,0.0931,144,56,11,3824,,G#3,,,,,,,,n305_1Gs3t_0,3824,,gutim,305,
305,1723.5696,0.0931,144,49,11,3825,,C#3,,,,,,,,n305_1Cs3t_0,3825,,gutim,305,
305,1724.2559,0.0931,144,76,11,3826,,E5,,,,,,,,n305_1E5t_1,3826,,gutim,305,
305,1724.3539,0.0931,144,56,11,3827,,G#3,,,,,,,,n305_1Gs3t_1,3827,,gutim,305,
305,1724.452,0.0931,144,84,11,3828,,C6,,,,,,,,n305_1C6t_0,3828,,gutim,305,
305,1724.55,0.0931,144,56,11,3829,,G#3,,,,,,,,n305_1Gs3t_2,3829,,gutim,305,
305,1724.55,0.4706,144,46,11,3829,,Bb2,,,,,,,,n305_5Bb2e,3829,,gutim,305,
305,1724.648,0.0931,144,76,11,3830,,E5,,,,,,,,n305_1E5t_2,3830,,gutim,305,
305,1724.648,0.0931,144,83,11,3830,,B5,,,,,,,,n305_1B5t,3830,,gutim,305,
305,1724.648,0.0931,144,84,11,3830,,C6,,,,,,,,n305_1C6t_1,3830,,gutim,305,
305,1724.7461,0.0931,144,56,11,3831,,G#3,,,,,,,,n305_1Gs3t_3,3831,,gutim,305,
305,1724.8441,0.0931,144,49,11,3832,,C#3,,,,,,,,n305_1Cs3t_1,3832,,gutim,305,
305,1724.8441,0.0931,144,76,11,3832,,E5,,,,,,,,n305_1E5t_3,3832,,gutim,305,
305,1724.8441,0.0931,144,84,11,3832,,C6,,,,,,,,n305_1C6t_2,3832,,gutim,305,
305,1724.9422,0.1863,144,74,11,3833,,D5,,,,,,,,n305_1D5s,3833,,gutim,305,
305,1725.1382,0.2353,144,53,11,3834,,F3,,,,,,,,n305_1F3s,3834,,gutim,305,
305,1725.1382,0.4706,144,40,11,3834,,E2,,,,,,,,n305_5E2e,3834,,gutim,305,
305,1725.4324,0.2353,144,66,11,3835,,F#4,,,,,,,,n305_1Fs4s,3835,,gutim,305,
,,,,,,,,,,,,,,,,,,306,,,
306,1725.7265,0.1569,144,93,12,3836,,A6,,,,,,,,n306_1A6s_0,3836,,gutim,306,
306,1725.7265,0.1569,144,95,12,3836,,B6,,,,,,,,n306_1B6s,3836,,gutim,306,
306,1725.9225,0.1569,144,74,12,3837,,D5,,,,,,,,n306_1D5s_0,3837,,gutim,306,
306,1726.1186,0.1569,144,82,12,3838,,Bb5,,,,,,,,n306_1Bb5s,3838,,gutim,306,
306,1726.3147,0.4706,144,58,13,3839,,Bb3,,,,,,,,n306_5Bb3e,3839,,gutim,306,
306,1726.9029,0.4706,144,40,14,3840,,E2,,,,,,,,n306_5E2e,3840,,gutim,306,
306,1727.4912,0.1176,144,81,15,3841,,A5,,,,,,,,n306_5A5t,3841,,gutim,306,
306,1727.6382,0.1176,144,46,15,3842,,Bb2,,,,,,,,n306_5Bb2t_0,3842,,gutim,306,
306,1727.7853,0.1176,144,28,15,3843,,E1,,,,,,,,n306_5E1t,3843,,gutim,306,
306,1727.9324,0.1176,144,93,15,3844,,A6,,,,,,,,n306_5A6t,3844,,gutim,306,
306,1728.0794,0.1569,144,74,15,3845,,D5,,,,,,,,n306_1D5s_1,3845,,gutim,306,
306,1728.0794,0.1569,144,83,15,3845,,B5,,,,,,,,n306_1B5s_0,3845,,gutim,306,
306,1728.2755,0.1569,144,41,15,3846,,F2,,,,,,,,n306_1F2s,3846,,gutim,306,
306,1728.4716,0.1569,144,66,15,3847,,F#4,,,,,,,,n306_1Fs4s,3847,,gutim,306,
306,1728.6676,0.0944,144,88,5,3848,,E6,,,,,,,,n306_1E6t,3848,,gutim,306,
306,1728.7856,0.0944,144,95,5,3849,,B6,,,,,,,,n306_1B6t,3849,,gutim,306,
306,1728.9036,0.0944,144,79,5,3850,,G5,,,,,,,,n306_1G5t,3850,,gutim,306,
306,1729.0215,0.0944,144,82,5,3851,,Bb5,,,,,,,,n306_1Bb5t,3851,,gutim,306,
306,1729.1395,0.0944,144,99,5,3852,,Eb7,,,,,,,,n306_1Eb7t,3852,,gutim,306,
306,1729.2574,0.3137,144,105,5,3853,,A7,,,,,,,,n306_1A7e,3853,,gutim,306,
306,1729.2559,0.2353,144,28,5,3853,,E1,,,,,,,,n306_5E1s,3853,,gutim,306,
306,1729.55,0.0784,144,46,5,3854,,Bb2,,,,,,,,n306_5Bb2t_1,3854,,gutim,306,
306,1729.6496,0.1556,144,93,5,3855,,A6,,,,,,,,n306_1A6s_1,3855,,gutim,306,
306,1729.648,0.1569,144,40,5,3855,,E2,,,,,,,,n306_5E2s,3855,,gutim,306,
306,1729.648,0.1569,144,46,5,3855,,Bb2,,,,,,,,n306_5Bb2s,3855,,gutim,306,
306,1729.8441,0.9412,144,82,5,3856,,Bb5,,,,,,,,n306_1Bb5e_0,3856,,gutim,306,
306,1731.0206,0.1569,144,74,17,3857,,D5,,,,,,,,n306_1D5s_2,3857,,gutim,306,
306,1731.0206,0.1569,144,83,17,3857,,B5,,,,,,,,n306_1B5s_1,3857,,gutim,306,
306,1731.2167,0.3137,144,82,8,3858,,Bb5,,,,,,,,n306_1Bb5e_2,3858,,gutim,306,
306,1731.2167,0.3137,144,41,14,3858,,F2,,,,,,,,n306_5F2e,3858,,gutim,306,
306,1731.2167,0.3137,144,54,14,3858,,F#3,,,,,,,,n306_5Fs3e,3858,,gutim,306,
,,,,,,,,,,,,,,,,,,307,,,
307,1732.7853,1.4118,144,41,14,3859,,F2,,,,,,,,n307_5F2e_0,3859,,gutim,307,
307,1733.3735,1.4118,144,71,8,3860,,B4,,,,,,,,n307_1B4q,3860,,gutim,307,
307,1733.3735,1.4118,144,81,8,3860,,A5,,,,,,,,n307_1A5q,3860,,gutim,307,
307,1733.3735,0.9412,144,40,8,3860,,E2,,,,,,,,n307_5E2e_0,3860,,gutim,307,
307,1733.3735,0.9412,144,46,8,3860,,Bb2,,,,,,,,n307_5Bb2e_0,3860,,gutim,307,
307,1734.55,0.4706,144,58,8,3861,,Bb3,,,,,,,,n307_5Bb3e,3861,,gutim,307,
307,1735.1382,0.3725,144,93,8,3862,,A6,,,,,,,,n307_1A6s_0,3862,,gutim,307,
307,1735.1382,0.2489,144,40,8,3862,,E2,,,,,,,,n307_5E2s_0,3862,,gutim,307,
307,1735.4002,0.3725,144,46,8,3863,,Bb2,,,,,,,,n307_5Bb2s,3863,,gutim,307,
307,1735.5304,0.1237,144,81,8,3864,,A5,,,,,,,,n307_1A5t,3864,,gutim,307,
307,1735.6606,0.1237,144,93,8,3865,,A6,,,,,,,,n307_1A6t,3865,,gutim,307,
307,1735.7908,0.3725,144,81,8,3866,,A5,,,,,,,,n307_1A5s_0,3866,,gutim,307,
307,1735.7923,0.2489,144,40,8,3866,,E2,,,,,,,,n307_5E2s_1,3866,,gutim,307,
307,1736.0543,0.3137,144,58,8,3867,,Bb3,,,,,,,,n307_5Bb3s,3867,,gutim,307,
307,1736.183,0.1237,144,105,8,3868,,A7,,,,,,,,n307_1A7t_0,3868,,gutim,307,
307,1736.4434,0.2489,144,93,8,3869,,A6,,,,,,,,n307_1A6s_1,3869,,gutim,307,
307,1736.4464,0.3137,144,40,8,3869,,E2,,,,,,,,n307_5E2s_2,3869,,gutim,307,
307,1736.7053,0.1237,144,105,8,3870,,A7,,,,,,,,n307_1A7t_1,3870,,gutim,307,
307,1736.8386,0.1237,144,40,8,3871,,E2,,,,,,,,n307_5E2t_0,3871,,gutim,307,
307,1736.9688,0.1237,144,28,8,3872,,E1,,,,,,,,n307_5E1t_0,3872,,gutim,307,
307,1737.0975,0.315,144,81,8,3873,,A5,,,,,,,,n307_1A5s_1,3873,,gutim,307,
307,1737.099,0.1237,144,40,8,3874,,E2,,,,,,,,n307_5E2t_1,3874,,gutim,307,
307,1737.2292,0.1237,144,28,8,3875,,E1,,,,,,,,n307_5E1t_1,3875,,gutim,307,
307,1737.3594,0.1252,144,40,8,3876,,E2,,,,,,,,n307_5E2t_2,3876,,gutim,307,
,,,,,,,,,,,,,,,,,,308,,,
308,1737.4912,0.4962,144,105,9,3877,,A7,,,,,,,,n308_1A7e,3877,,gutim,308,
308,1737.4912,0.3725,144,46,9,3877,,Bb2,,,,,,,,n308_5Bb2s_0,3877,,gutim,308,
308,1737.8833,0.1237,144,58,9,3878,,Bb3,,,,,,,,n308_5Bb3t,3878,,gutim,308,
308,1738.0135,0.2489,144,93,9,3879,,A6,,,,,,,,n308_1A6s,3879,,gutim,308,
308,1738.0135,0.1237,144,46,9,3879,,Bb2,,,,,,,,n308_5Bb2t,3879,,gutim,308,
308,1738.1438,0.3725,144,58,9,3880,,Bb3,,,,,,,,n308_5Bb3s,3880,,gutim,308,
308,1738.2755,0.3725,144,105,9,3881,,A7,,,,,,,,n308_1A7s,3881,,gutim,308,
308,1738.5359,0.1042,144,40,10,3882,,E2,,,,,,,,n308_5E2t,3882,,gutim,308,
308,1739.0583,0.2096,144,40,10,3883,,E2,,,,,,,,n308_5E2s,3883,,gutim,308,
308,1739.0583,0.2096,144,46,10,3883,,Bb2,,,,,,,,n308_5Bb2s_1,3883,,gutim,308,
308,1739.3202,0.4179,144,28,10,3884,,E1,,,,,,,,n308_5E1e_0,3884,,gutim,308,
308,1739.8426,0.3137,144,28,11,3885,,E1,,,,,,,,n308_5E1e_1,3885,,gutim,308,
308,1740.2363,0.1569,144,71,20,3886,,B4,,,,,,,,n308_1B4s_0,3886,,gutim,308,
308,1740.4324,0.1569,144,50,20,3887,,D3,,,,,,,,n308_1D3s,3887,,gutim,308,
308,1740.4324,0.1569,144,71,20,3887,,B4,,,,,,,,n308_1B4s_1,3887,,gutim,308,
308,1740.6269,0.1569,144,29,11,3888,,F1,,,,,,,,n308_5F1s_0,3888,,gutim,308,
308,1740.7265,0.0784,144,58,21,3889,,Bb3,,,,,,,,n308_1Bb3t_0,3889,,gutim,308,
308,1740.8245,0.0784,144,42,21,3890,,Gb2,,,,,,,,n308_1Gb2t,3890,,gutim,308,
308,1740.823,0.1569,144,29,20,3890,,F1,,,,,,,,n308_5F1s_1,3890,,gutim,308,
308,1740.9225,0.0784,144,58,21,3891,,Bb3,,,,,,,,n308_1Bb3t_1,3891,,gutim,308,
308,1741.3147,0.0784,144,89,22,3892,,F6,,,,,,,,n308_1F6t_0,3892,,gutim,308,
308,1741.4112,1.3333,144,44,21,3893,,Ab2,,,,,,,,n308_5Ab2q,3893,,gutim,308,
308,1741.4112,1.3333,144,48,21,3893,,C3,,,,,,,,n308_5C3q,3893,,gutim,308,
308,1741.4127,1.3333,144,82,21,3894,,Bb5,,,,,,,,n308_1Bb5q,3894,,gutim,308,
308,1741.4127,1.3333,144,89,21,3894,,F6,,,,,,,,n308_1F6q,3894,,gutim,308,
308,1743.0794,0.0784,144,82,11,3895,,Bb5,,,,,,,,n308_1Bb5t,3895,,gutim,308,
308,1743.0794,0.0784,144,89,11,3895,,F6,,,,,,,,n308_1F6t_1,3895,,gutim,308,
308,1743.0779,0.0784,144,44,11,3895,,Ab2,,,,,,,,n308_5Ab2t,3895,,gutim,308,
308,1743.0779,0.0784,144,48,11,3895,,C3,,,,,,,,n308_5C3t,3895,,gutim,308,
308,1743.1775,0.1569,144,100,11,3896,,E7,,,,,,,,n308_1E7s,3896,,gutim,308,
308,1743.1759,0.1581,144,44,11,3896,,Ab2,,,,,,,,n308_5Ab2s_1,3896,,gutim,308,
308,1743.1759,0.1581,144,48,11,3896,,C3,,,,,,,,n308_5C3s_1,3896,,gutim,308,
,,,,,,,,,,,,,,,,,,309,,,
309,1746.7069,3.9216,144,35,5,3897,,B1,,,,,,,,n309_5B1s,3897,,gutim,309,
,,,,,,,,,,,,,,,,,,310,,,
310,1751.0206,0.0944,144,88,5,3898,,E6,,,,,,,,n310_1E6t,3898,,gutim,310,
310,1751.1385,0.0944,144,95,5,3899,,B6,,,,,,,,n310_1B6t,3899,,gutim,310,
310,1751.2565,0.0944,144,79,5,3900,,G5,,,,,,,,n310_1G5t,3900,,gutim,310,
310,1751.3744,0.0944,144,82,5,3901,,Bb5,,,,,,,,n310_1Bb5t_0,3901,,gutim,310,
310,1751.4924,0.0931,144,99,5,3902,,Eb7,,,,,,,,n310_1Eb7t,3902,,gutim,310,
,,,,,,,7234,,,,,,,,,,,,gutim,,
310,1752.1221,0.06,144,83,17,3903,,B5,g,,,,,,,ng310_1B5e,3903,,gutim,310,
310,1752.1971,0.1569,144,53,17,3904,,F3,,,,,,,,n310_1F3s_0,3904,,gutim,310,
310,1752.1971,0.1569,144,73,24,3904,,C#5,,,,,,,,n310_1Cs5s,3904,,gutim,310,
310,1752.1971,0.1569,144,81,24,3904,,A5,,,,,,,,n310_1A5s,3904,,gutim,310,
310,1752.1971,0.7451,144,85,17,3904,,C#6,,,,,,,,n310_1Cs6s_0,3904,,gutim,310,
310,1752.1971,0.4706,144,40,24,3904,,E2,,,,,,,,n310_5E2e,3904,,gutim,310,
310,1752.1971,0.4706,144,41,24,3904,,F2,,,,,,,,n310_5F2e,3904,,gutim,310,
310,1752.1971,0.4706,144,46,24,3904,,Bb2,,,,,,,,n310_5Bb2e,3904,,gutim,310,
310,1752.3931,0.0784,144,83,17,3905,,B5,,,,,,,,n310_1B5t_0,3905,,gutim,310,
310,1752.4912,0.2353,144,53,17,3906,,F3,,,,,,,,n310_1F3t_0,3906,,gutim,310,
310,1752.5892,0.1569,144,65,24,3907,,F4,,,,,,,,n310_1F4s,3907,,gutim,310,
310,1752.7853,0.0784,144,66,17,3908,,F#4,,,,,,,,n310_1Fs4t_0,3908,,gutim,310,
310,1752.8833,0.0784,144,74,17,3909,,D5,,,,,,,,n310_1D5t_0,3909,,gutim,310,
310,1752.9814,0.1176,144,83,17,3910,,B5,,,,,,,,n310_1B5t_1,3910,,gutim,310,
310,1753.1284,0.1176,144,74,11,3911,,D5,,,,,,,,n310_1D5t_1,3911,,gutim,310,
310,1753.2755,0.0931,144,53,11,3912,,F3,,,,,,,,n310_1F3t_1,3912,,gutim,310,
310,1753.3735,0.0931,144,66,11,3913,,F#4,,,,,,,,n310_1Fs4t_1,3913,,gutim,310,
310,1753.4716,0.0931,144,74,11,3914,,D5,,,,,,,,n310_1D5t_2,3914,,gutim,310,
310,1753.5696,0.0931,144,82,11,3915,,Bb5,,,,,,,,n310_1Bb5t_1,3915,,gutim,310,
310,1753.6696,0.06,144,41,8,3916,,F2,g,,,,,,,ng310_1F2e,3916,,gutim,310,
310,1753.7446,0.2353,144,71,8,3917,,B4,,,,,,,,n310_1B4s,3917,,gutim,310,
310,1754.0387,0.2794,144,62,8,3918,,D4,,,,,,,,n310_5D4s_0,3918,,gutim,310,
310,1754.3328,0.1863,144,41,10,3919,,F2,,,,,,,,n310_5F2s_0,3919,,gutim,310,
310,1754.5289,0.2794,144,71,12,3920,,B4,,,,,,,,n310_5B4s,3920,,gutim,310,
310,1754.823,0.2794,144,41,15,3921,,F2,,,,,,,,n310_5F2s_1,3921,,gutim,310,
310,1754.823,0.2794,144,62,15,3921,,D4,,,,,,,,n310_5D4s_1,3921,,gutim,310,
310,1755.1172,0.0931,144,29,17,3922,,F1,,,,,,,,n310_5F1t,3922,,gutim,310,
,,,,,,,,,,,,,,,,,,311,,,
311,1755.8034,0.1569,144,73,24,3923,,C#5,,,,,,,,n311_1Cs5s,3923,,gutim,311,
311,1755.8034,0.1569,144,81,24,3923,,A5,,,,,,,,n311_1A5s,3923,,gutim,311,
311,1755.8034,0.1569,144,85,24,3923,,C#6,,,,,,,,n311_1Cs6s,3923,,gutim,311,
311,1755.8034,0.4706,144,40,24,3923,,E2,,,,,,,,n311_5E2e,3923,,gutim,311,
311,1755.8034,0.4706,144,41,24,3923,,F2,,,,,,,,n311_5F2e_0,3923,,gutim,311,
311,1755.8034,0.4706,144,46,24,3923,,Bb2,,,,,,,,n311_5Bb2e,3923,,gutim,311,
311,1755.9995,0.1569,144,65,24,3924,,F4,,,,,,,,n311_1F4s,3924,,gutim,311,
311,1756.1956,0.0784,144,61,8,3925,,C#4,,,,,,,,n311_1Cs4t,3925,,gutim,311,
311,1756.2936,0.0784,144,33,9,3926,,A1,,,,,,,,n311_1A1t,3926,,gutim,311,
311,1756.3917,0.1397,144,74,10,3927,,D5,,,,,,,,n311_5D5t_0,3927,,gutim,311,
311,1756.5387,0.1397,144,68,11,3928,,G#4,,,,,,,,n311_5Gs4t_0,3928,,gutim,311,
311,1756.6858,0.1397,144,61,12,3929,,C#4,,,,,,,,n311_5Cs4t_0,3929,,gutim,311,
311,1756.8328,0.1397,144,74,13,3930,,D5,,,,,,,,n311_5D5t_1,3930,,gutim,311,
311,1756.9799,0.4706,144,41,24,3931,,F2,,,,,,,,n311_1F2e,3931,,gutim,311,
311,1756.9799,0.4706,144,42,24,3931,,Gb2,,,,,,,,n311_1Gb2e,3931,,gutim,311,
311,1756.9799,0.1397,144,61,14,3931,,C#4,,,,,,,,n311_5Cs4t_1,3931,,gutim,311,
311,1756.9799,0.1397,144,68,14,3931,,G#4,,,,,,,,n311_5Gs4t_1,3931,,gutim,311,
311,1757.127,0.0784,144,45,14,3932,,A2,,,,,,,,n311_5A2t,3932,,gutim,311,
311,1757.225,0.0784,144,61,14,3933,,C#4,,,,,,,,n311_5Cs4t_2,3933,,gutim,311,
311,1757.225,0.0784,144,68,14,3933,,G#4,,,,,,,,n311_5Gs4t_2,3933,,gutim,311,
311,1757.225,0.0784,144,74,14,3933,,D5,,,,,,,,n311_5D5t_2,3933,,gutim,311,
311,1757.323,0.1961,144,33,14,3934,,A1,,,,,,,,n311_5A1t_0,3934,,gutim,311,
311,1757.5681,0.4706,144,41,11,3935,,F2,,,,,,,,n311_5F2e_1,3935,,gutim,311,
,,,,,,,7237,,,,,,,,,,,,gutim,,
,,,,,,,,,,,,,,,,,,313,,,
313,1768.1564,3.7647,144,27,14,3936,,D#1,,,,,,,,n313_6Ds1w,3936,,gutim,313,
