  Score Score Score MIDI  MIDI MIDI
  Bar   UUID  Pitch UUID  Ptch Vel.
m   306  6746   F#4  2060  F#4  29
m   306  6747    A3  2074   A3  35
m   306  6748   C#6  2098  C#6  35
m   306  6747    A3  2108   A3  24
m   306  6749   F#4  2111  F#4  21
m   306  6752    F4  2133   F4  68
m   306  6751    C4  2134   C4  52
m   306  6750   C#6  2137  C#6  55
m   306  6753   F#4  2152  F#4  31
m   306  6754    A3  2160   A3  50
m   306  6755   C#6  2173  C#6  37
m   306  6756   F#4  2180  F#4  14
m   306  6757    A3  2186   A3  29
m   306  6758   C#6  2208  C#6  39
m   306  6759   F#4  2223  F#4  33
m   306  6760   C#6  2238  C#6  37
m   306  6761   F#4  2250  F#4  29
m   306  6762    A3  2263   A3  30
m   306  6763   C#6  2271  C#6  33
m   306  6764   F#4  2272  F#4  33
m   306  6765    A3  2288   A3  27
m   306  6767   F#4  2306  F#4  33
m   307  6769   C#6  2308  C#6  34
m   307  6771    F4  2326   F4  63
m   307  6770    C4  2327   C4  51
m   307  6769   C#6  2331  C#6  41
m   307  6772   F#4  2337  F#4  52
m   307  6773    A3  2351   A3  13
m   307  6775   F#4  2356  F#4  50
m   307  6774   C#6  2359  C#6  17
m   307  6776    A3  2360   A3   1
m   307  6777   G#3  2374  G#3  61
m   307  6778   C#6  2399  C#6  40
m   307  6779   F#4  2410  F#4  40
m   307  6780   C#6  2420  C#6  44
m   307  6782    A3  2428   A3  48
m   307  6781   F#4  2443  F#4   9
m   307  6783    F5  2445   F5  54
m   307  6786    F4  2464   F4  84
m   307  6784   G#3  2465  G#3  70
m   307  6785    C4  2468   C4  75
m   307  6788    G3  2508   G3  37
m   307  6789   F#3  2516  F#3  35
m   307  6791    D4  2539   D4  33
m   307  6792   A#5  2552  A#5  37
m   307  6793   F#3  2567  F#3  42
m   307  6794    D4  2578   D4  39
m   307  6795   A#5  2584  A#5  49
m   307  6796   G#5  2591  G#5  59
m   307  6797   F#3  2596  F#3  53
m   307  6798    D4  2598   D4  71
m   307  6799   G#4  2610  G#4  55
m   307  6800   F#3  2619  F#3  28
m   307  6801    D4  2620   D4  73
m   307  6802   A#5  2631  A#5  47
m   307  6803   G#4  2632  G#4  49
m   307  6804    D3  2640   D3  58
m   307  6805   F#2  2648  F#2  60
m   307  6806   G#4  2649  G#4  53
m   307  6808    D3  2657   D3  88
m   307  6807   F#2  2658  F#2  74
m   307  6809   A#5  2664  A#5  42
m   308  6812   C#5  2684  C#5  55
m   308  6811   G#5  2688  G#5  73
m   308  6813    G6  2707   G6  88
m   308  6814    D4  2716   D4  76
m   308  6815   G#5  2722  G#5  63
m   308  6816    D5  2732   D5  59
m   308  6817   G#5  2739  G#5  63
m   308  6818    G6  2740   G6  79
m     0    -1        2741   F6  52
m   308  6819    D3  2748   D3  71
m   308  6820   F#2  2752  F#2  69
m   308  6821    D3  2754   D3  73
m     0    -1        2756  C#5  78
m   308  6822    D5  2757   D5  67
m     0    -1        2766  A#1  26
m   308  6823   A#5  2767  A#5  71
m   308  6822    D5  2770   D5   1
m   308  6824   G#4  2772  G#4  74
m   308  6825   A#5  2784  A#5  78
m   308  6826   F#1  2792  F#1  70
m   308  6827   G#5  2799  G#5  89
m     0    -1        2808  F#6   1
m   308  6828   A#6  2809  A#6  73
m   308  6829   G#5  2821  G#5  60
m     0    -1        2842   A7  93
m   308  6830    G7  2843   G7  92
m   308  6831   F#3  2863  F#3  70
m   308  6832    D4  2864   D4  74
m   308  6833   G#4  2869  G#4  82
m   308  6835    G7  2885   G7  85
m   308  6834    D4  2899   D4  29
m   308  6833   G#4  2919  G#4  63
m     0    -1        2959   E2  38
m     0    -1        2968  F#5  54
m     0    -1        2969  F#2  43
m     0    -1        2985  G#5  54
m   308  6835    G7  2885   G7  85
m   308  6837   G#4  2919  G#4  63
m   308  6839    E2  2959   E2  38
m   308  6841   G#5  2985  G#5  54
m   308  6842   F#2  3001  F#2  50
m   308  6843    D3  3006   D3  69
m   308  6844   G#5  3022  G#5  70
m   308  6845   A#5  3023  A#5  67
m   308  6846    F4  3045   F4  55
m   308  6847   F#5  3049  F#5  90
m   308  6848    G6  3070   G6  88
m   308  6852   F#5  3079  F#5 100
m   308  6851    F2  3080   F2  95
m   308  6850    C2  3081   C2  91
m     0    -1        3084  G#5  49
m   308  6853   G#1  3114  G#1  11
m   308  6856   F#4  3115  F#4  33
m   308  6854    C2  3117   C2  22
m   308  6855    F2  3118   F2  19
m   309  6858    D5  3182   D5  31
m   309  6860   F#2  3183  F#2  35
m   309  6861   A#1  3186  A#1  33
m   309  6862    D5  3187   D5  47
m   309  6864   F#2  3193  F#2  43
m   309  6865    D6  3194   D6  76
m   309  6867   F#2  3209  F#2  66
m   309  6868   A#1  3218  A#1  72
m   309  6869    B2  3227   B2  68
m   309  6870    C3  3234   C3  67
m   309  6871    B2  3237   B2  69
m   309  6872   F#2  3248  F#2  81
m   309  6874    C3  3296   C3  49
m   309  6875    B2  3302   B2  60
m   309  6876    C3  3307   C3  37
m   309  6877    B2  3313   B2  47
m   309  6878    C3  3321   C3  37
m   309  6879    B2  3328   B2  19
m   309  6881   F#1  3335  F#1  32
m   309  6885   F#3  3371  F#3  14
m   309  6884    F2  3375   F2   1
m   309  6882   G#1  3376  G#1   1
m   309  6883    C2  3377   C2   1
m   310  6887    E1  3433   E1  27
m   310  6888   F#1  3434  F#1  35
m   310  6890   F#1  3458  F#1  41
m   310  6891    B1  3461   B1  53
m   310  6892    C2  3464   C2  57
m   310  6894    B1  3488   B1  74
m   310  6893    E6  3514   E6  60
m   310  6895   A#5  3517  A#5  47
m   310  6897   A#0  3525  A#0 109
m   310  6896   F#6  3527  F#6  89
m     0    -1        3532   B0  20
m   310  6898   D#1  3554  D#1  40
m     0    -1        3565  D#1  61
m   310  6899    D7  3571   D7 104
m   310  6901   F#1  3585  F#1  46
m   310  6902   A#0  3612  A#0  42
m   310  6903   F#1  3634  F#1  42
m   310  6904    C2  3646   C2  35
m   310  6905    B1  3665   B1  33
m   310  6907    C2  3675   C2  14
m   310  6908    B1  3680   B1  34
m   310  6911   A#0  3715  A#0  12
m   310  6910   F#6  3717  F#6  37
m   310  6916    C2  3720   C2   9
m   310  6915    B1  3722   B1   6
m   310  6914   F#1  3723  F#1  10
m   310  6913    E1  3725   E1  10
m   310  6912   D#1  3729  D#1   1
m   310  6919   A#0  3787  A#0   1
m   310  6922   F#1  3788  F#1  10
m   310  6921    E1  3790   E1  16
m   310  6924    C2  3793   C2  10
m   310  6923    B1  3794   B1   9
m   310  6920   D#1  3795  D#1   6
m   311  6927   A#0  3943  A#0  67
m   311  6926   F#6  3945  F#6 117
m   311  6932    C2  3947   C2  76
m   311  6930   F#1  3948  F#1  82
m   311  6931    B1  3949   B1  72
m   311  6929    E1  3950   E1  81
m   311  6928   D#1  3951  D#1  58
m   311  6935    E1  4525   E1  32
m   311  6936    C2  4586   C2  16
m   312  6938    C2  4636   C2  27
m   312  6940   F#2  4655  F#2  24
m   312  6941   G#1  4673  G#1  35
m   312  6942    F2  4690   F2  25
m   312  6943   G#1  4700  G#1  36
m   312  6944   F#2  4706  F#2  51
m   312  6947   G#1  4724  G#1  45
m   312  6948    E1  4749   E1  62
m   312  6949    C2  4750   C2  73
m   312  6951   G#1  4768  G#1  67
m   312  6953    E1  4789   E1  70
m   312  6954    C2  4792   C2  83
m   312  6955   F#3  4798  F#3  88
m   312  6957    E1  4826   E1  65
m   312  6959    C2  4829   C2  90
m   312  6958   G#1  4830  G#1  85
m   312  6961   F#4  4847  F#4  66
m   312  6962    F3  4857   F3  60
m   312  6963   G#1  4866  G#1  52
m   312  6964    E1  4878   E1  30
m   312  6965    C2  4881   C2  27
m   312  6966   F#3  4883  F#3  36
m   312  6968   G#1  4905  G#1  43
m   312  6970    F2  4931   F2  41
m   312  6971   G#2  4976  G#2  93
m   312  6972   F#2  4995  F#2 106
m   312  6973   G#2  4996  G#2  84
m   312  6978   F#4  5040  F#4  14
m   312  6977    F4  5041   F4   9
m   312  6975   G#1  5042  G#1   5
m   312  6974    E1  5044   E1   8
m   312  6976    C2  5046   C2   1
m   312  6980    E5  5148   E5  28
m   312  6981    D4  5173   D4  26
m   312  6982   F#5  5187  F#5  38
m   312  6983   A#4  5198  A#4  40
m   312  6984   F#5  5209  F#5  42
m   312  6985   A#4  5220  A#4  43
m   312  6986   F#6  5232  F#6  46
m   312  6987   A#4  5239  A#4  52
m   312  6988    D4  5251   D4  61
m   312  6989   F#6  5252  F#6  73
m   312  6990   A#4  5260  A#4  55
m   312  6991   D#3  5269  D#3  63
m   312  6994   F#5  5279  F#5  80
m   312  6992    D4  5281   D4  77
m   312  6993   A#4  5282  A#4  68
m   312  6995   D#3  5320  D#3  81
m   313  7002   F#4  5406  F#4  31
m   313  7000    C2  5407   C2  30
m   313  7001    F4  5408   F4  17
m   313  6998    E1  5409   E1  22
m   313  6999   G#1  5411  G#1  21
m   313  7003    D2  5453   D2  84
m   313  7004    E3  5459   E3  65
m   313  7005    D2  5464   D2  55
m   313  7006    C1  5472   C1  59
m   313  7007   F#1  5483  F#1  61
m   313  7008   G#1  5496  G#1   5
m   313  7010    C1  5501   C1  43
m   313  7011   F#1  5505  F#1  31
m   313  7009    D5  5506   D5  45
m   313  7012   A#2  5539  A#2  33
m   313  7013    D6  5548   D6  52
m   313  7015   A#2  5552  A#2  46
m   313  7016    C5  5556   C5  53
m   313  7017   A#2  5560  A#2  63
m   313  7018   F#3  5562  F#3  74
m     0    -1        5578   B3  54
m   313  7019    C4  5583   C4  50
m   313  7021   A#2  5585  A#2  74
m   313  7022   F#3  5586  F#3  79
m     0    -1        5600   A3  23
m     0    -1        5624   A1  46
m     0    -1        5632  C#4  75
m     0    -1        5642   A1  51
m   313  7019    C4  5583   C4  50
m   313  7021   A#2  5585  A#2  74
m   313  7022   F#3  5586  F#3  79
m     0    -1        5663  A#1  70
m   313  7017   A#2  5585  A#2  74
m   313  7018   F#3  5586  F#3  79
m     0    -1        5664  F#2  87
m   313  7028   C#4  5632  C#4  75
m   313  7031   A#1  5663  A#1  70
m   313  7032   F#2  5664  F#2  87
m     0    -1        5666  G#5  67
m     0    -1        5668   E5  51
m     0    -1        5671   F5  49
m     0    -1        5672   A5  68
m   313  7026   G#5  5666  G#5  67
m   313  7025    E5  5668   E5  51
m   313  7026   G#5  5675  G#5  38
m     0    -1        5694   F4  57
m     0    -1        5699  F#3  50
m     0    -1        5710   C3  52
m     0    -1        5711   D4  50
m   313  7033    F4  5694   F4  57
m   313  7034   F#3  5699  F#3  50
m   313  7035    C3  5710   C3  52
m   313  7037    D4  5711   D4  50
m   313  7039   F#5  5714  F#5  51
m   313  7038   A#4  5715  A#4  45
m   313  7040   G#3  5732  G#3  55
m   313  7042   F#3  5752  F#3  47
m   313  7043    D5  5778   D5  46
m   313  7045    E6  5781   E6  38
m   313  7046   F#7  5786  F#7  62
m   313  7047   D#4  5829  D#4  46
m   313  7048   A#5  5840  A#5  74
m   313  7049   F#6  5852  F#6  78
m   313  7050   D#4  5868  D#4  83
m   314  7056   F#4  5877  F#4  26
m   314  7055    F4  5878   F4  10
m   314  7053   G#1  5879  G#1  17
m   314  7054    C2  5880   C2  19
m   314  7052    E1  5881   E1  13
m   314  7058   D#4  5915  D#4  40
m   314  7060    D5  5916   D5  35
m   314  7057   G#6  5918  G#6  36
m   314  7059   A#4  5919  A#4  39
m   314  7062    C7  5922   C7  49
m   314  7063    E6  5928   E6  36
m   314  7064    C7  5931   C7  55
m   314  7065   F#7  5932  F#7  60
m   314  7067   G#6  5936  G#6  55
m   314  7066    E6  5937   E6  52
m   314  7068    C7  5941   C7  63
m   314  7071   F#7  5944  F#7  68
m   314  7070   G#6  5945  G#6  63
m   314  7069    E6  5946   E6  60
m   314  7072    F5  5955   F5  57
m   314  7074   G#6  5957  G#6  66
m   314  7076   F#7  5958  F#7  91
m   314  7075    C7  5959   C7  72
m   314  7073    E6  5961   E6  50
m     0    -1        5963   F6   7
m   314  7080   F#6  5979  F#6  49
m   314  7079    D5  5980   D5  27
m   314  7078   A#4  5981  A#4  25
m   314  7077   D#4  5982  D#4  20
m   314  7081    E5  5998   E5  34
m   315  7083   F#5  6049  F#5  52
m   315  7084   G#4  6064  G#4  50
m   315  7085    F3  6083   F3  65
m     0    -1        6084   E3  56
m   315  7086    C5  6092   C5  57
m     0    -1        6094   C1  65
m   315  7087    F3  6097   F3  60
m   315  7088    E4  6100   E4  59
m     0    -1        6101   F2  59
m     0    -1        6104  G#1  61
m     0    -1        6107  F#1  51
m     0    -1        6109  G#5  68
m   315  7090    C1  6094   C1  65
m   315  7091    F2  6101   F2  59
m   315  7093   G#1  6104  G#1  61
m   315  7094   F#1  6107  F#1  51
m   315  7096   G#5  6109  G#5  68
m   315  7097   F#6  6116  F#6  74
m   315  7098    C6  6121   C6  97
m   315  7099   F#1  6123  F#1  23
m   315  7100   G#1  6125  G#1  38
m   316  7102   A#1  6254  A#1  53
m   316  7104    D7  6268   D7 109
m   316  7105   A#1  6269  A#1  68
m   316  7107   C#5  6443  C#5  44
m   316  7110   F#2  6452  F#2  42
m   316  7109   C#5  6454  C#5  65
m   316  7111    F2  6479   F2  47
m     0    -1        6498   F2  64
m   316  7113    C6  6499   C6  61
m   316  7115    E4  6522   E4  82
m   316  7114    C6  6523   C6  70
m   317  7118   F#4  6547  F#4  30
m   317  7119    F3  6549   F3  42
m   317  7120    G2  6572   G2  35
m   317  7122    F3  6585   F3  17
m   317  7121    G2  6588   G2  27
m   317  7123    F3  6601   F3  29
m   317  7124   F#2  6604  F#2  38
m   317  7125    E4  6609   E4  29
m   317  7126    C2  6619   C2  33
m   317  7128   G#2  6640  G#2  29
m   317  7127    C2  6641   C2  18
m   317  7129    F3  6675   F3  25
m   317  7131    F3  6687   F3  24
m   317  7130    E1  6688   E1  25
m   317  7132    E4  6690   E4  19
m   317  7133    C1  6709   C1  30
m   317  7134    E3  6718   E3  24
m   317  7135    F2  6723   F2  12
m   317  7136    C1  6724   C1  24
m   317  7137   G#1  6730  G#1  14
m   317  7138    F2  6731   F2  15
m   317  7139    E3  6732   E3   4
m   317  7140   F#1  6743  F#1  30
m   317  7142    E3  6754   E3   1
m   317  7141    F2  6755   F2  10
m   317  7144    C1  6767   C1  14
m   317  7145   F#1  6769  F#1  11
m   317  7147   G#1  6797  G#1   8
m   317  7146   F#1  6799  F#1   1
m   318  7150    D6  6945   D6  42
m   318  7152   F#7  6958  F#7  40
m   318  7153    E7  6970   E7  55
m   318  7154    D5  6986   D5  48
m   318  7155    E6  6989   E6  51
m   318  7156   A#5  6993  A#5  54
m   318  7157    E6  6994   E6  60
m   318  7158    D4  7001   D4  44
m   318  7159   A#5  7008  A#5  50
m   318  7160   F#6  7016  F#6  70
m   318  7161    E5  7027   E5  56
m   318  7162   A#4  7032  A#4  58
m   318  7165   F#7  7062  F#7  89
m   318  7164    D7  7064   D7  83
m   318  7163   D#3  7066  D#3  74
m   318  7167   F#2  7077  F#2  77
m   318  7166    D7  7079   D7  98
m   318  7168    E1  7126   E1  39
m   318  7169    C2  7136   C2  37
m   318  7170    E1  7142   E1  24
m   318  7171    C2  7152   C2   3
m   318  7172   G#1  7159  G#1  32
m   319  7175   F#7  7267  F#7 104
m   319  7174   G#5  7268  G#5  58
m   319  7178   F#7  7326  F#7  59
m   319  7177   G#6  7328  G#6  46
m   319  7180    C7  7342   C7  52
m   319  7181    E4  7363   E4  50
m   319  7182    C6  7364   C6  60
m   319  7183    F3  7369   F3  46
m   319  7184    E4  7372   E4  70
m   319  7185    F3  7375   F3  52
m   319  7186    E4  7376   E4  68
m   319  7189   A#4  7412  A#4  54
m   319  7190    E5  7413   E5  57
m   319  7191   F#5  7414  F#5  56
m   319  7192   D#3  7417  D#3  50
m   319  7193    D4  7420   D4  60
m   319  7196    C6  7470   C6  39
m   319  7195   G#5  7471  G#5  40
m   319  7197   F#6  7472  F#6  50
m   319  7198    F2  7484   F2  48
m   319  7199    E3  7494   E3  43
m   319  7200    F2  7498   F2  45
m   319  7201    E3  7500   E3  24
m   319  7205   D#2  7549  D#2  22
m   319  7206    D3  7550   D3  16
m   319  7202   A#5  7551  A#5  10
m   319  7204   F#6  7552  F#6  22
m   319  7203    E6  7555   E6  27
m   319  7212   D#2  7627  D#2  26
m   319  7211    F1  7629   F1  25
m   319  7208   G#6  7630  G#6  37
m   319  7210   F#7  7632  F#7  44
m   319  7209    C7  7633   C7  47
m   319  7216   F#7  7664  F#7  29
m   319  7217   D#1  7665  D#1  31
m   319  7214   A#6  7667  A#6  29
m   319  7215    E7  7669   E7  31
m   319  7218    D2  7670   D2  14
m   320  7224    E2  7759   E2  15
m   320  7223    F1  7761   F1  17
m   320  7220   G#6  7762  G#6  26
m   320  7222   F#7  7763  F#7  29
m   320  7221    C7  7765   C7  33
m   320  7229    D2  7794   D2   9
m   320  7228   D#1  7795  D#1  12
m   320  7227   F#7  7796  F#7  20
m   320  7225   A#6  7797  A#6  15
m   320  7226    E7  7798   E7  23
m   320  7232   F#5  7850  F#5  34
m   320  7234    E4  7851   E4  25
m   320  7230   G#4  7852  G#4  22
m   320  7233    F3  7853   F3  17
m   320  7231    C5  7854   C5  26
m   321  7236   A#4  7970  A#4  51
m   321  7239   D#3  7971  D#3  38
m   321  7238   F#5  7972  F#5  55
m   321  7237    E5  7973   E5  57
m   321  7240    D4  7974   D4  39
m   322  7243   F#2  8231  F#2  64
m   322  7245    C3  8244   C3  89
m   322  7244   F#2  8245  F#2  90
m   322  7246   F#2  8289  F#2  98
m   322  7248    C3  8290   C3  90
m   322  7247    B2  8291   B2 100
m   322  7251    D4  8399   D4 104
m   322  7252   A#0  8435  A#0 103
m   322  7253   F#1  8473  F#1  78
m   322  7255    B1  8508   B1  28
m   322  7257    C2  8517   C2  52
m   322  7258   F#1  8537  F#1  60
m   322  7259    B1  8558   B1  62
m   322  7261    C2  8581   C2  50
m   322  7262    B1  8606   B1  53
m   322  7263    C2  8631   C2  22
m   322  7266    D5  8657   D5  42
m   322  7267   A#0  8667  A#0  44
m   322  7268   F#1  8690  F#1  56
m   322  7269    C2  8703   C2  31
m   322  7270    B1  8712   B1  26
m   322  7271    C2  8719   C2  31
m   322  7272    D6  8734   D6  30
m   323  7274   A#6  8815  A#6 113
m   323  7278   G#2  8901  G#2 103
m   323  7277   F#2  8906  F#2  56
m   323  7276   G#1  8909  G#1  41
m   323  7279    E6  8993   E6  90
m   323  7280    D4  8998   D4  81
m   323  7281    C3  9030   C3  53
m   323  7282    E3  9033   E3  57
m   323  7283   C#4  9037  C#4  38
m   323  7284    D2  9047   D2  63
m   323  7285   G#1  9057  G#1  65
m   323  7286    C3  9062   C3  63
m   323  7287    E3  9065   E3  68
m   323  7289   G#1  9079  G#1  87
m   323  7290    D2  9080   D2  94
m   323  7291    C3  9081   C3  82
m   323  7292   C#4  9084  C#4  87
m     0    -1        9088   G3   1
m     0    -1        9092   A3  33
m   323  7293   C#7  9141  C#7  53
m   323  7295   G#4  9158  G#4  44
m   323  7296    D5  9172   D5   7
m   323  7297   G#4  9178  G#4  61
m   323  7298    D5  9184   D5  55
m   323  7300    C6  9191   C6  57
m   323  7301    E6  9194   E6  34
m   323  7302   G#3  9197  G#3  52
m   323  7303   C#6  9198  C#6  53
m   323  7304    C5  9200   C5  53
m   323  7306   C#6  9211  C#6  51
m   323  7305    D4  9212   D4  71
m   323  7307    D3  9232   D3  71
m   323  7308   G#2  9234  G#2  69
m   323  7309   C#6  9241  C#6  61
m   323  7310    C5  9246   C5  57
m   323  7312    D3  9256   D3  57
m   323  7317   C#6  9278  C#6  99
m   323  7316    E5  9281   E5  98
m   323  7315    C5  9282   C5  92
m     0    -1        9284   D4  78
m     0    -1        9285  G#3  76
m     0    -1        9346  C#5  10
m     0    -1        9355  G#1  40
m   323  7317   C#6  9278  C#6  99
m   323  7316    E5  9281   E5  98
m   323  7315    C5  9282   C5  92
m   323  7318   C#5  9346  C#5  10
m   324  7322   G#1  9355  G#1  40
m   324  7321    E5  9356   E5  45
m   324  7320   F#4  9358  F#4  30
m   324  7326   A#6  9430  A#6 113
m   324  7325    E5  9433   E5  70
m   324  7324   F#4  9434  F#4  66
m   324  7329    E5  9540   E5  30
m   324  7327    D4  9541   D4  29
m   324  7328   F#4  9542  F#4  21
m   324  7331    F3  9558   F3  25
m   324  7332    G1  9561   G1  46
m   324  7333    A1  9573   A1  45
m   324  7334    G1  9582   G1  46
m   324  7335    A1  9588   A1  44
m   324  7336    G1  9595   G1  42
m   324  7337    F3  9610   F3  31
m   324  7339    F3  9620   F3  15
m   324  7338    G1  9621   G1  16
m   324  7340    E6  9668   E6   8
m   324  7341    D4  9676   D4  55
m   324  7343   F#6  9684  F#6 102
m   324  7344   D#3  9710  D#3  45
m   324  7345   A#4  9712  A#4  43
m   324  7346    D4  9729   D4  29
m   324  7347   F#4  9731  F#4  23
m   324  7348    E5  9733   E5  30
m   324  7353   A#6  9821  A#6 107
m   324  7350    D4  9823   D4  35
m   324  7352    E5  9825   E5  55
m   324  7351   F#4  9826  F#4  47
