meas,index,voice,loc,tick,sec,dur,rval,dots,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,pedal
,233,,,0,3.166464,,,,,,,176,64,8,,,,,
,234,,,0,3.174276,,,,,,,176,64,9,,,,,
,235,,,0,3.182088,,,,,,,176,64,8,,,,,
,236,,,0,3.202920,,,,,,,176,64,9,,,,,
,237,,,0,3.213336,,,,,,,176,64,7,,,,,
,238,,,0,3.223752,,,,,,,176,64,5,,,,,
,239,,,0,3.244584,,,,,,,176,64,4,,,,,
,240,,,0,3.452904,,,,,,,176,64,5,,,,,
,241,,,0,3.463320,,,,,,,176,64,4,,,,,
,242,,,0,3.494568,,,,,,,176,66,127,,,,,
,243,,,0,3.502380,,,,,,,176,64,5,,,,,
,244,,,0,3.512796,,,,,,,176,64,13,,,,,
,245,,,0,3.523212,,,,,,,176,64,22,,,,,
,246,,,0,3.533628,,,,,,,176,64,30,,,,,
,247,,,0,3.544044,,,,,,,176,64,39,,,,,
,248,,,0,3.551856,,,,,,,176,64,54,,,,,
,249,,,0,3.562272,,,,,,,176,64,63,,,,,
,250,,,0,3.583104,,,,,,,176,64,60,,,,,
,251,,,0,3.593520,,,,,,,176,64,59,,,,,
,252,,,0,3.622164,,,,,,,176,64,60,,,,,
,253,,,0,3.642996,,,,,,,176,64,59,,,,,
,254,,,0,3.674244,,,,,,,176,64,58,,,,,
,255,,,0,3.682056,,,,,,,176,64,55,,,,,
,256,,,0,3.687264,,,,,,,128,28,0,,,,,
,257,,,0,3.692472,,,,,,,176,64,54,,,,,
,258,,,0,3.697680,,,,,,,128,65,0,,,,,
,259,,,0,3.702888,,,,,,,176,64,51,,,,,
,260,,,0,3.713304,,,,,,,176,64,49,,,,,
,261,,,0,3.715908,,,,,,,128,36,0,,,,,
,262,,,0,3.723720,,,,,,,128,66,0,,,,,
,263,,,0,3.726324,,,,,,,176,64,44,,,,,
,264,,,0,3.726324,,,,,,,128,32,0,,,,,
,265,,,0,3.734136,,,,,,,176,64,37,,,,,
,266,,,0,3.741948,,,,,,,176,64,31,,,,,
,267,,,0,3.752364,,,,,,,176,64,27,,,,,
,268,,,0,3.762780,,,,,,,176,64,24,,,,,
,269,,,0,3.773196,,,,,,,176,64,21,,,,,
,270,,,0,3.783612,,,,,,,176,64,19,,,,,
,271,,,0,3.794028,,,,,,,176,64,20,,,,,
,272,,,0,3.801840,,,,,,,176,64,19,,,,,
,273,,,0,3.833088,,,,,,,176,64,20,,,,,
,274,,,0,3.843504,,,,,,,176,64,19,,,,,
,275,,,0,3.864336,,,,,,,176,64,20,,,,,
,276,,,0,3.892980,,,,,,,176,64,19,,,,,
,277,,,0,3.903396,,,,,,,176,64,20,,,,,
,278,,,0,3.924228,,,,,,,176,64,19,,,,,
,279,,,0,3.932040,,,,,,,176,64,20,,,,,
,280,,,0,3.942456,,,,,,,176,64,18,,,,,
,281,,,0,3.952872,,,,,,,176,64,16,,,,,
,282,,,0,3.963288,,,,,,,176,64,15,,,,,
,283,,,0,3.973704,,,,,,,176,64,14,,,,,
,284,,,0,3.984120,,,,,,,176,64,13,,,,,
,285,,,0,3.991932,,,,,,,176,64,15,,,,,
,286,,,0,4.023180,,,,,,,176,64,16,,,,,
,287,,,0,4.044012,,,,,,,176,64,15,,,,,
,288,,,0,4.062240,,,,,,,176,64,14,,,,,
,289,,,0,4.072656,,,,,,,176,64,15,,,,,
,290,,,0,4.083072,,,,,,,176,64,14,,,,,
,291,,,0,4.093488,,,,,,,176,64,12,,,,,
,292,,,0,4.114320,,,,,,,176,64,11,,,,,
,293,,,0,4.122132,,,,,,,176,64,12,,,,,
,294,,,0,4.202856,,,,,,,176,64,11,,,,,
,295,,,0,4.213272,,,,,,,176,64,12,,,,,
,296,,,0,4.252332,,,,,,,176,64,14,,,,,
,297,,,0,4.262748,,,,,,,176,64,19,,,,,
,298,,,0,4.273164,,,,,,,176,64,20,,,,,
,299,,,0,4.283580,,,,,,,176,64,19,,,,,
,300,,,0,4.293996,,,,,,,176,64,23,,,,,
,301,,,0,4.301808,,,,,,,176,64,26,,,,,
,302,,,0,4.312224,,,,,,,176,64,27,,,,,
,303,,,0,4.322640,,,,,,,176,64,29,,,,,
,304,,,0,4.333056,,,,,,,176,64,31,,,,,
,305,,,0,4.343472,,,,,,,176,64,35,,,,,
,306,,,0,4.353888,,,,,,,176,64,40,,,,,
0,307,1,-1,0,4.356492,0.0,0.0,0,G#6,,,144,92,61,,,,,
,308,,,0,4.364304,,,,,,,176,64,45,,,,,
,309,,,0,4.364304,,,,,,,176,67,19,,,,,
,310,,,0,4.372116,,,,,,,176,64,48,,,,,
,311,,,0,4.374720,,,,,,,176,67,20,,,,,
0,312,1,-1,0,4.377324,0.0,0.0,0,A#4,,,144,70,38,,,,,
,313,,,0,4.382532,,,,,,,176,64,51,,,,,
0,314,1,-1,0,4.390344,0.0,0.0,0,D#4,,,144,63,18,,,,,
0,315,1,-1,0,4.390344,0.0,0.0,0,D5,,,144,74,19,,,,,
,316,,,0,4.392948,,,,,,,176,64,53,,,,,
0,317,1,-1,0,4.400760,0.0,0.0,0,F#6,,,144,90,27,,,,,
,318,,,0,4.403364,,,,,,,176,64,52,,,,,
,319,,,0,4.413780,,,,,,,176,64,55,,,,,
,320,,,0,4.424196,,,,,,,176,64,53,,,,,
,321,,,0,4.434612,,,,,,,176,64,55,,,,,
,322,,,0,4.437216,,,,,,,128,70,0,,,,,
,323,,,0,4.442424,,,,,,,176,64,53,,,,,
,324,,,0,4.450236,,,,,,,128,63,0,,,,,
,325,,,0,4.452840,,,,,,,176,64,54,,,,,
,326,,,0,4.452840,,,,,,,128,74,0,,,,,
,327,,,0,4.463256,,,,,,,176,64,55,,,,,
,328,,,0,4.473672,,,,,,,176,64,51,,,,,
0,329,1,-1,0,4.476276,0.0,0.0,0,C7,,,144,96,58,,,,,
,330,,,0,4.478880,,,,,,,128,90,0,,,,,
,331,,,0,4.484088,,,,,,,176,64,53,,,,,
,332,,,0,4.494504,,,,,,,176,64,52,,,,,
,333,,,0,4.497108,,,,,,,128,92,0,,,,,
,334,,,0,4.515336,,,,,,,176,64,51,,,,,
,335,,,0,4.530960,,,,,,,128,96,0,,,,,
0,336,1,-1,0,4.616892,0.0,0.0,0,E6,,,144,88,56,,,,,
,337,,,0,4.666368,,,,,,,128,88,0,,,,,
,338,,,0,4.674180,,,,,,,176,64,50,,,,,
,339,,,0,4.684596,,,,,,,176,64,51,,,,,
0,340,1,-1,0,4.718448,0.0,0.0,0,F#7,,,144,102,69,,,,,
,341,,,0,4.723656,,,,,,,176,64,50,,,,,
0,342,1,-1,0,4.728864,0.0,0.0,0,C7,,,144,96,63,,,,,
,343,,,0,4.734072,,,,,,,176,64,49,,,,,
,344,,,0,4.741884,,,,,,,176,64,48,,,,,
,345,,,0,4.752300,,,,,,,176,64,47,,,,,
,346,,,0,4.840836,,,,,,,128,96,0,,,,,
,347,,,0,4.864272,,,,,,,176,64,46,,,,,
,348,,,0,4.866876,,,,,,,128,102,0,,,,,
,349,,,0,4.872084,,,,,,,176,64,47,,,,,
0,350,1,-1,0,4.885104,0.0,0.0,0,E6,,,144,88,47,,,,,
,351,,,0,4.892916,,,,,,,176,67,19,,,,,
,352,,,0,4.903332,,,,,,,176,64,46,,,,,
,353,,,0,4.903332,,,,,,,176,67,20,,,,,
,354,,,0,4.913748,,,,,,,176,64,47,,,,,
0,355,1,-1,0,4.921560,0.0,0.0,0,G#6,,,144,92,63,,,,,
,356,,,0,4.939788,,,,,,,128,88,0,,,,,
,357,,,0,4.952808,,,,,,,176,64,45,,,,,
,358,,,0,4.963224,,,,,,,176,64,47,,,,,
,359,,,0,4.973640,,,,,,,176,64,43,,,,,
,360,,,0,4.984056,,,,,,,176,64,45,,,,,
,361,,,0,5.002284,,,,,,,176,64,44,,,,,
,362,,,0,5.012700,,,,,,,176,64,43,,,,,
0,363,1,-1,0,5.017908,0.0,0.0,0,C7,,,144,96,65,,,,,
,364,,,0,5.030928,,,,,,,128,92,0,,,,,
0,365,1,-1,0,5.046552,0.0,0.0,0,F5,,,144,77,39,,,,,
0,366,1,-1,0,5.051760,0.0,0.0,0,C#7,,,144,97,1,,,,,
,367,,,0,5.072592,,,,,,,176,64,44,,,,,
,368,,,0,5.093424,,,,,,,176,64,45,,,,,
,369,,,0,5.103840,,,,,,,176,64,44,,,,,
,370,,,0,5.106444,,,,,,,128,77,0,,,,,
,371,,,0,5.114256,,,,,,,176,64,46,,,,,
,372,,,0,5.122068,,,,,,,176,64,47,,,,,
0,373,1,-1,0,5.129880,0.0,0.0,0,G#6,,,144,92,73,,,,,
0,374,1,-1,0,5.135088,0.0,0.0,0,F#7,,,144,102,84,,,,,
,375,,,0,5.142900,,,,,,,176,64,46,,,,,
,376,,,0,5.153316,,,,,,,176,64,47,,,,,
,377,,,0,5.168940,,,,,,,128,97,0,,,,,
0,378,1,-1,0,5.181960,0.0,0.0,0,E6,,,144,88,22,,,,,
,379,,,0,5.181960,,,,,,,128,96,0,,,,,
,380,,,0,5.234040,,,,,,,176,64,46,,,,,
,381,,,0,5.234040,,,,,,,128,92,0,,,,,
,382,,,0,5.244456,,,,,,,176,64,47,,,,,
,383,,,0,5.244456,,,,,,,128,88,0,,,,,
,384,,,0,5.252268,,,,,,,176,64,46,,,,,
,385,,,0,5.262684,,,,,,,176,64,47,,,,,
,386,,,0,5.270496,,,,,,,128,102,0,,,,,
0,387,1,-1,0,5.473608,0.0,0.0,0,F5,,,144,77,25,,,,,
,388,,,0,5.484024,,,,,,,176,64,46,,,,,
,389,,,0,5.502252,,,,,,,176,64,47,,,,,
,390,,,0,5.536104,,,,,,,128,77,0,,,,,
0,391,1,-1,0,5.585580,0.0,0.0,0,F#7,,,144,102,67,,,,,
0,392,1,-1,0,5.590788,0.0,0.0,0,C7,,,144,96,67,,,,,
0,393,1,-1,0,5.603808,0.0,0.0,0,G#6,,,144,92,55,,,,,
,394,,,0,5.767860,,,,,,,128,92,0,,,,,
,395,,,0,5.788692,,,,,,,128,96,0,,,,,
,396,,,0,5.791296,,,,,,,128,102,0,,,,,
,397,,,0,5.924100,,,,,,,176,64,46,,,,,
,398,,,0,5.934516,,,,,,,176,64,43,,,,,
,399,,,0,5.952744,,,,,,,176,64,41,,,,,
,400,,,0,5.963160,,,,,,,176,64,40,,,,,
,401,,,0,5.973576,,,,,,,176,64,37,,,,,
,402,,,0,5.983992,,,,,,,176,64,35,,,,,
,403,,,0,5.994408,,,,,,,176,64,34,,,,,
,404,,,0,6.004824,,,,,,,176,64,31,,,,,
0,405,1,-1,0,6.007428,0.0,0.0,0,F#6,,,144,90,25,,,,,
0,406,1,-1,0,6.015240,0.0,0.0,0,D5,,,144,74,16,,,,,
0,407,1,-1,0,6.017844,0.0,0.0,0,D#4,,,144,63,19,,,,,
,408,,,0,6.023052,,,,,,,176,64,28,,,,,
,409,,,0,6.033468,,,,,,,176,64,27,,,,,
0,410,1,-1,0,6.036072,0.0,0.0,0,A#4,,,144,70,26,,,,,
,411,,,0,6.051696,,,,,,,176,64,26,,,,,
,412,,,0,6.062112,,,,,,,176,64,23,,,,,
,413,,,0,6.072528,,,,,,,176,64,20,,,,,
,414,,,0,6.082944,,,,,,,176,64,21,,,,,
,415,,,0,6.093360,,,,,,,176,64,19,,,,,
,416,,,0,6.174084,,,,,,,176,64,20,,,,,
0,417,1,-1,0,6.181896,0.0,0.0,0,D#7,,,144,99,1,,,,,
,418,,,0,6.192312,,,,,,,176,64,22,,,,,
,419,,,0,6.202728,,,,,,,176,64,23,,,,,
,420,,,0,6.213144,,,,,,,176,64,27,,,,,
,421,,,0,6.241788,,,,,,,176,64,31,,,,,
,422,,,0,6.262620,,,,,,,176,64,35,,,,,
,423,,,0,6.273036,,,,,,,176,64,36,,,,,
,424,,,0,6.283452,,,,,,,176,64,39,,,,,
,425,,,0,6.293868,,,,,,,176,64,42,,,,,
,426,,,0,6.293868,,,,,,,128,99,0,,,,,
,427,,,0,6.301680,,,,,,,176,64,45,,,,,
,428,,,0,6.312096,,,,,,,176,64,48,,,,,
,429,,,0,6.322512,,,,,,,176,64,51,,,,,
,430,,,0,6.332928,,,,,,,176,64,53,,,,,
,431,,,0,6.343344,,,,,,,176,64,55,,,,,
,432,,,0,6.353760,,,,,,,176,64,57,,,,,
,433,,,0,6.361572,,,,,,,176,64,59,,,,,
,434,,,0,6.463128,,,,,,,176,64,60,,,,,
,435,,,0,6.473544,,,,,,,176,64,61,,,,,
,436,,,0,6.483960,,,,,,,176,64,59,,,,,
,437,,,0,6.486564,,,,,,,128,70,0,,,,,
,438,,,0,6.489168,,,,,,,128,74,0,,,,,
,439,,,0,6.494376,,,,,,,176,64,60,,,,,
,440,,,0,6.504792,,,,,,,176,64,61,,,,,
,441,,,0,6.512604,,,,,,,128,90,0,,,,,
,442,,,0,6.512604,,,,,,,176,64,63,,,,,
,443,,,0,6.520416,,,,,,,128,63,0,,,,,
,444,,,0,6.523020,,,,,,,176,64,59,,,,,
,445,,,0,6.533436,,,,,,,176,64,63,,,,,
,446,,,0,6.543852,,,,,,,128,66,0,,,,,
,447,,,0,6.543852,,,,,,,176,64,62,,,,,
,448,,,0,6.554268,,,,,,,176,64,61,,,,,
,449,,,0,6.562080,,,,,,,176,64,62,,,,,
,450,,,0,6.593328,,,,,,,176,64,61,,,,,
,451,,,0,6.603744,,,,,,,176,64,62,,,,,
