 12  22  0.665 v5 s2 t=681  n22_5E2t_1      E2  t    -- --o | d:pp-
 13  22  0.748 v5 s2 t=766  n22_5Bb2t_3     Bb2 t    -- --o | d:pp-
 14  22  0.752 v1 s1 t=770  re22_1Rs_1      R   s    -- --- | 
 15  22  0.831 v5 s2 t=851  n22_5E2t_2      E2  t    -- --o | d:pp-
 16  22  0.902 v1 s1 t=924  n22_1Db7s_2     Db7 s    -- --o | d:ppp
 17  22  0.914 v5 s2 t=936  n22_5Ab1t_2     Ab1 t    -- --o | d:pp-
 18  22  0.997 v5 s2 t=1021 n22_5Bb2t_4     Bb2 t    -- --o | d:pp-
 19  22  1.053 v1 s1 t=1078 n22_1C6s_2      C6  s    -- --o | d:ppp
 20  22  1.080 v5 s2 t=1106 n22_5E2s_1      E2  s    -- --o | d:pp
 21  22  1.203 v1 s1 t=1232 n22_1Db7s_3     Db7 s    -- --o | d:ppp
 22  22  1.247 v5 s2 t=1277 n22_5Ab1t_3     Ab1 t    -- --o | d:pp
 23  22  1.330 v5 s2 t=1362 n22_5Bb2t_5     Bb2 t    -- --o | d:pp
 24  22  1.354 v1 s1 t=1386 n22_1C6s_3      C6  s    -- --o | d:ppp
 25  22  1.413 v5 s2 t=1447 n22_5E2t_3      E2  t    -- --o | d:pp
 26  22  1.496 v5 s2 t=1532 n22_5Bb2t_6     Bb2 t    -- --o | d:pp
 27  22  1.500 v1 s1 t=1536 re22_1Rh        R   h    -- --- | 
 28  22  1.579 v5 s2 t=1617 n22_5E2t_4      E2  t    -- --o | d:pp
 29  22  1.662 v5 s2 t=1702 n22_5Ab1t_4     Ab1 t    -- --o | 
 30  22  1.745 v5 s2 t=1787 n22_5Bb2t_7     Bb2 t    -- --o | 
 31  22  1.828 v5 s2 t=1872 n22_5E2s_2      E2  s    -- --o | 
 32  22  1.995 v5 s2 t=2043 n22_5Ab1t_5     Ab1 t    -- --o | d:pp
 33  22  2.078 v5 s2 t=2128 n22_5Bb2t_8     Bb2 t    -- --o | d:pp+
 34  22  2.161 v5 s2 t=2213 n22_5E2t_5      E2  t    -- --o | 
 35  22  2.244 v5 s2 t=2298 n22_5Bb2t_9     Bb2 t    -- --o | 
 36  22  2.327 v5 s2 t=2383 n22_5E2t_6      E2  t    -- --o | d:pp+
 37  22  2.410 v5 s2 t=2468 n22_5Ab1t_6     Ab1 t    -- --o | 
 38  22  2.493 v5 s2 t=2553 n22_5Bb2t_10    Bb2 t    -- --o | 
